relation_idx,relation_name,source_factor,donor_factor,source_idx,donor_idx,source_target_id,donor_target_id,source_target_token,donor_target_token,source_target_clerp,donor_target_clerp,n_source_features,n_donor_features,clean_top1,clean_top1_token,steered_top1,steered_top1_token,top5_ids,top5_tokens,top5_probs,clean_top1_is_source_exact,clean_top1_is_source,top1_is_donor_exact,top1_is_donor,top5_has_donor_exact,top5_has_donor,success_exact,success,p_source_clean,p_source_steered,p_donor_clean,p_donor_steered
0,capital_country,-1.0,4.0,0,1,38365,204061, jordan, greece,"Output "" jordan"" (p=0.385)","Output "" greece"" (p=0.883)",16,11,38365, jordan,210854, egypt,210854|91174|37142|4641|573, egypt| israel| turkey| nor| the,0.24534665|0.14881027|0.062033348|0.062033348|0.048311617,1,1,0,0,0,0,0,0,0.4005832374095917,0.022820793092250824,8.150601934175938e-05,0.0009419266716577113
0,capital_country,-1.0,4.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|83354|32083|130535, Australia| Australian| australia|Australia| AUSTRALIA,0.99865073|0.00070921617|0.00055233808|4.5338675e-05|1.2989747e-05,1,1,0,1,1,1,0,1,0.8800681233406067,3.094638044084941e-12,4.2531912185950205e-05,0.0005523380823433399
0,capital_country,-1.0,8.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|32083|109395|92405, Australia| Australian|Australia| Aussie| Australians,0.93980128|0.060079485|0.00011598069|1.0034296e-06|7.8147178e-07,1,1,0,1,0,1,0,1,0.8800681233406067,4.674864546218854e-21,4.2531912185950205e-05,2.2389539822142979e-07
0,capital_country,-2.0,4.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|83354|32083|179161, Australia| Australian| australia|Australia| Australie,0.99898881|0.00091095991|5.8235717e-05|2.7508606e-05|7.8813473e-06,1,1,0,1,1,1,0,1,0.8800681233406067,2.36358529997387e-14,4.2531912185950205e-05,5.82357170060277e-05
0,capital_country,-2.0,8.0,2,7,86179,83354, thailand, australia,"Output "" thailand"" (p=0.891)","Output "" australia"" (p=0.918)",11,12,86179, thailand,8625, Australia,8625|14847|32083|179161|109395, Australia| Australian|Australia| Australie| Aussie,0.90458739|0.095342807|6.7710025e-05|7.5219043e-07|5.858065e-07,1,1,0,1,0,1,0,1,0.8800681233406067,5.664285725662295e-23,4.2531912185950205e-05,6.174354894028511e-08
0,capital_country,-1.0,4.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,28141, Thailand,28141|86179|52717|35800|22878, Thailand| thailand| Bangkok| Thai| Vietnam,0.52176988|0.16939387|0.037796885|0.037796885|0.029436244,1,1,0,0,0,0,0,0,0.8800681233406067,0.1693938672542572,2.1386387743405066e-05,0.025977391749620438
0,capital_country,-1.0,8.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,1600, den,1600|4433|702|614|499, den| green| li| be| d,0.78607392|0.034537677|0.020948159|0.018486686|0.016314443,1,1,1,1,1,1,1,1,0.8800681233406067,1.4876845852995757e-05,2.1386387743405066e-05,0.7860739231109619
0,capital_country,-2.0,4.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,22878, Vietnam,22878|28141|11198|14000|19445, Vietnam| Thailand| Mexico| Indonesia| Singapore,0.3257255|0.093321919|0.072679184|0.049951624|0.03029719,1,1,0,0,0,0,0,0,0.8800681233406067,0.008680290542542934,2.1386387743405066e-05,0.01621691696345806
0,capital_country,-2.0,8.0,2,8,86179,1600, thailand, den,"Output "" thailand"" (p=0.891)","Output "" den"" (p=0.445)",11,9,86179, thailand,1600, den,1600|4433|499|702|11198, den| green| d| li| Mexico,0.60258865|0.13445571|0.049463492|0.033995729|0.023364898,1,1,1,1,1,1,1,1,0.8800681233406067,1.3620489198729047e-06,2.1386387743405066e-05,0.6025886535644531
0,capital_country,-1.0,4.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,709, le,709|38365|2345|71117|6511, le| jordan| sy| ira| sau,0.4394213|0.23520528|0.033884533|0.026389301|0.026389301,1,1,0,0,1,1,0,0,0.7236522436141968,0.43942129611968994,0.0007959737558849156,0.23520527780056
0,capital_country,-1.0,8.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,74931, jugu,74931|215320|233573|72514|37395, jugu| gonzález| sánchez| ecu| dj,0.26393089|0.097094759|0.07561747|0.07561747|0.058890946,1,1,0,0,0,0,0,0,0.7236522436141968,4.99502584716538e-06,0.0007959737558849156,0.01687253639101982
0,capital_country,-2.0,4.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,709, le,709|38365|2345|91174|7185, le| jordan| sy| israel| middle,0.43647525|0.23362836|0.029702513|0.026212376|0.024624249,1,1,0,0,1,1,0,0,0.7236522436141968,0.4364752471446991,0.0007959737558849156,0.23362836241722107
0,capital_country,-2.0,8.0,3,0,709,38365, le, jordan,"Output "" le"" (p=0.719)","Output "" jordan"" (p=0.385)",2,16,709, le,74931, jugu,74931|215320|72514|37395|233573, jugu| gonzález| ecu| dj| sánchez,0.22705208|0.10725182|0.083527803|0.083527803|0.065051511,1,1,0,0,0,0,0,0,0.7236522436141968,6.252208549994975e-06,0.0007959737558849156,0.0239311121404171
0,capital_country,-1.0,4.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,7185, middle,7185|709|573|614|91174, middle| le| the| be| israel,0.79300594|0.030748177|0.030748177|0.030748177|0.016458312,1,1,0,0,0,0,0,0,0.7236522436141968,0.03074817731976509,2.5586536139599048e-05,0.001438111299648881
0,capital_country,-1.0,8.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,12919, hung,12919|20940|204061|73017|7185, hung| swit| greece| mexico| middle,0.1678248|0.14810486|0.13070209|0.13070209|0.13070209,1,1,0,0,1,1,0,0,0.7236522436141968,8.633724064566195e-06,2.5586536139599048e-05,0.13070209324359894
0,capital_country,-2.0,4.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,7185, middle,7185|573|614|709|91174, middle| the| be| le| israel,0.82758945|0.041203249|0.024991035|0.01515783|0.0081134019,1,1,0,0,0,0,0,0,0.7236522436141968,0.015157829970121384,2.5586536139599048e-05,0.00103150331415236
0,capital_country,-2.0,8.0,3,1,709,204061, le, greece,"Output "" le"" (p=0.719)","Output "" greece"" (p=0.883)",2,11,709, le,7185, middle,73017|12919|7185|204061|20940, mexico| hung| middle| greece| swit,0.16052005|0.16052005|0.16052005|0.12501314|0.12501314,1,1,0,0,1,1,0,0,0.7236522436141968,5.0086887313227635e-06,2.5586536139599048e-05,0.12501314282417297
0,capital_country,-1.0,4.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|573|2345|723|955, Tail| the| sy|..|...,0.11299856|0.0936791|0.064384632|0.053376742|0.050142806,1,1,0,0,0,0,0,0,0.7236522436141968,0.002203121315687895,1.3852788072199473e-07,0.00012046755000483245
0,capital_country,-1.0,8.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|4169|45891|1604|4029, Tail| TH|Tail|cha| CH,0.68722355|0.28647739|0.014262869|0.0052470164|0.0019302696,1,1,0,0,0,0,0,0,0.7236522436141968,2.7616834166743764e-11,1.3852788072199473e-07,9.639221365542738e-11
0,capital_country,-2.0,4.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|573|723|955|235248, Tail| the|..|...| ,0.17918177|0.12314971|0.058171801|0.054647349|0.051336437,1,1,0,0,0,0,0,0,0.7236522436141968,0.0009402596042491496,1.3852788072199473e-07,8.476697985315695e-05
0,capital_country,-2.0,8.0,3,2,709,86179, le, thailand,"Output "" le"" (p=0.719)","Output "" thailand"" (p=0.891)",2,9,709, le,39352, Tail,39352|4169|45891|1604|4029, Tail| TH|Tail|cha| CH,0.69310689|0.28892991|0.0098866383|0.0028325694|0.0017180402,1,1,0,0,0,0,0,0,0.7236522436141968,7.0424065884422404e-12,1.3852788072199473e-07,5.203673950071597e-11
0,capital_country,-1.0,4.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,709, le,709|573|7185|47430|614, le| the| middle| Lebanon| be,0.36977959|0.17467152|0.093494922|0.072813913|0.056707539,1,1,0,0,0,0,0,0,0.7236522436141968,0.3697795867919922,0.00027508119819685817,0.0036251915153115988
0,capital_country,-1.0,8.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,573|709|47430|7185|614, the| le| Lebanon| middle| be,0.32188255|0.13418061|0.12605101|0.098168626|0.067470245,1,1,0,0,0,0,0,0,0.7236522436141968,0.13418060541152954,0.00027508119819685817,0.011014214716851711
0,capital_country,-2.0,4.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,573|709|7185|47430|614, the| le| middle| Lebanon| be,0.30189055|0.18310587|0.1258467|0.11105934|0.04349146,1,1,0,0,0,0,0,0,0.7236522436141968,0.18310587108135223,0.00027508119819685817,0.0043062372133135796
0,capital_country,-2.0,8.0,3,5,709,2100, le, bel,"Output "" le"" (p=0.719)","Output "" bel"" (p=0.789)",2,3,709, le,573, the,573|47430|7185|709|614, the| Lebanon| middle| le| be,0.43882501|0.14246562|0.11095234|0.052410174|0.040817082,1,1,0,0,0,0,0,0,0.7236522436141968,0.052410174161195755,0.00027508119819685817,0.010320175439119339
0,capital_country,-1.0,4.0,3,8,709,1600, le, den,"Output "" le"" (p=0.719)","Output "" den"" (p=0.445)",2,9,709, le,614, be,614|709|702|7185|573, be| le| li| middle| the,0.8337279|0.053298436|0.036631446|0.0251764|0.0081735812,1,1,0,0,0,0,0,0,0.7236522436141968,0.05329843610525131,2.613828883113456e-06,0.00011658987205009907
0,capital_country,-1.0,8.0,3,8,709,1600, le, den,"Output "" le"" (p=0.719)","Output "" den"" (p=0.445)",2,9,709, le,614, be,614|1600|702|717|111059, be| den| li| al| kabul,0.68980592|0.13583083|0.026746679|0.02360386|0.018382706,1,1,0,0,1,1,0,0,0.7236522436141968,0.0024878287222236395,2.613828883113456e-06,0.1358308345079422
0,capital_country,-2.0,4.0,3,8,709,1600, le, den,"Output "" le"" (p=0.719)","Output "" den"" (p=0.445)",2,9,709, le,614, be,614|709|7185|702|573, be| le| middle| li| the,0.81251925|0.051942617|0.04045295|0.035699606|0.010228108,1,1,0,0,0,0,0,0,0.7236522436141968,0.0519426167011261,2.613828883113456e-06,0.00014589611964765936
0,capital_country,-2.0,8.0,3,8,709,1600, le, den,"Output "" le"" (p=0.719)","Output "" den"" (p=0.445)",2,9,709, le,614, be,614|1600|717|111059|702, be| den| al| kabul| li,0.70146739|0.12189674|0.027198842|0.021182479|0.021182479,1,1,0,0,1,1,0,0,0.7236522436141968,0.0019702776335179806,2.613828883113456e-06,0.12189674377441406
0,capital_country,-1.0,4.0,3,9,709,15600, le, bang,"Output "" le"" (p=0.719)","Output "" bang"" (p=0.953)",2,1,709, le,709, le,709|573|47430|7185|702, le| the| Lebanon| middle| li,0.61165291|0.093800016|0.044307988|0.03910166|0.03910166,1,1,0,0,0,0,0,0,0.7236522436141968,0.6116529107093811,2.7236725145485252e-05,1.486367364122998e-05
0,capital_country,-1.0,8.0,3,9,709,15600, le, bang,"Output "" le"" (p=0.719)","Output "" bang"" (p=0.953)",2,1,709, le,709, le,709|573|702|47430|955, le| the| li| Lebanon|...,0.65110302|0.07776317|0.036732718|0.032416508|0.028607471,1,1,0,0,0,0,0,0,0.7236522436141968,0.6511030197143555,2.7236725145485252e-05,7.711194484727457e-06
0,capital_country,-2.0,4.0,3,9,709,15600, le, bang,"Output "" le"" (p=0.719)","Output "" bang"" (p=0.953)",2,1,709, le,709, le,709|573|47430|7185|955, le| the| Lebanon| middle|...,0.38726422|0.20728761|0.086410336|0.06729643|0.031788584,1,1,0,0,0,0,0,0,0.7236522436141968,0.387264221906662,2.7236725145485252e-05,1.2083762157999445e-05
0,capital_country,-2.0,8.0,3,9,709,15600, le, bang,"Output "" le"" (p=0.719)","Output "" bang"" (p=0.953)",2,1,709, le,709, le,709|573|47430|955|7185, le| the| Lebanon|...| middle,0.42625564|0.17768979|0.074072123|0.057687428|0.044927012,1,1,0,0,0,0,0,0,0.7236522436141968,0.42625564336776733,2.7236725145485252e-05,6.482099706772715e-06
0,capital_country,-1.0,4.0,4,2,77341,86179, germany, thailand,"Output "" germany"" (p=0.961)","Output "" thailand"" (p=0.891)",10,9,77341, germany,77341, germany,77341|2554|3700|6286|518, germany| cam| sich| bur| b,0.61563528|0.094410732|0.032627475|0.030650673|0.02106588,1,1,0,0,0,0,0,0,0.9550687670707703,0.6156352758407593,1.4836996342637576e-06,7.137231295928359e-05
0,capital_country,-1.0,8.0,4,2,77341,86179, germany, thailand,"Output "" germany"" (p=0.961)","Output "" thailand"" (p=0.891)",10,9,77341, germany,1604,cha,1604|2554|3700|39352|6286,cha| cam| sich| Tail| bur,0.45142749|0.18818296|0.11413874|0.088891335|0.032701299,1,1,0,0,0,0,0,0,0.9550687670707703,2.6056181923195254e-06,1.4836996342637576e-06,1.1829488777426178e-10
0,capital_country,-2.0,4.0,4,2,77341,86179, germany, thailand,"Output "" germany"" (p=0.961)","Output "" thailand"" (p=0.891)",10,9,77341, germany,77341, germany,77341|2554|3700|25378|788, germany| cam| sich| vien| ch,0.46423513|0.21928915|0.062827393|0.03810674|0.018000349,1,1,0,0,0,0,0,0,0.9550687670707703,0.4642351269721985,1.4836996342637576e-06,4.191511470708065e-05
0,capital_country,-2.0,8.0,4,2,77341,86179, germany, thailand,"Output "" germany"" (p=0.961)","Output "" thailand"" (p=0.891)",10,9,77341, germany,2554, cam,2554|1604|3700|39352|6286, cam|cha| sich| Tail| bur,0.40061572|0.24298573|0.16700147|0.078885905|0.017601827,1,1,0,0,0,0,0,0,0.9550687670707703,2.0406287148944102e-06,1.4836996342637576e-06,6.367350396940807e-11
0,capital_country,-1.0,4.0,4,9,77341,15600, germany, bang,"Output "" germany"" (p=0.961)","Output "" bang"" (p=0.953)",10,1,77341, germany,77341, germany,77341|9066|118517|46368|138059, germany| Germany| deutschland| german| austria,0.98401928|0.006228562|0.0013897801|0.0013055776|0.00069882529,1,1,0,0,0,0,0,0,0.9550687670707703,0.9840192794799805,1.2040652109135408e-05,2.8559395559568657e-06
0,capital_country,-1.0,8.0,4,9,77341,15600, germany, bang,"Output "" germany"" (p=0.961)","Output "" bang"" (p=0.953)",10,1,77341, germany,77341, germany,77341|9066|118517|46368|138059, germany| Germany| deutschland| german| austria,0.98770499|0.0042968579|0.0015807258|0.00090067036|0.00048209412,1,1,0,0,0,0,0,0,0.9550687670707703,0.9877049922943115,1.2040652109135408e-05,1.3124416682330775e-06
0,capital_country,-2.0,4.0,4,9,77341,15600, germany, bang,"Output "" germany"" (p=0.961)","Output "" bang"" (p=0.953)",10,1,77341, germany,77341, germany,77341|9066|138059|46368|118517, germany| Germany| austria| german| deutschland,0.97908908|0.0084707802|0.0024269193|0.0014720008|0.0012990362,1,1,0,0,0,0,0,0,0.9550687670707703,0.979089081287384,1.2040652109135408e-05,2.507729732315056e-06
0,capital_country,-2.0,8.0,4,9,77341,15600, germany, bang,"Output "" germany"" (p=0.961)","Output "" bang"" (p=0.953)",10,1,77341, germany,77341, germany,77341|9066|138059|118517|46368, germany| Germany| austria| deutschland| german,0.98297805|0.0066232542|0.001674621|0.0014778477|0.0010812165,1,1,0,0,0,0,0,0,0.9550687670707703,0.9829780459403992,1.2040652109135408e-05,1.347622742287058e-06
0,capital_country,-1.0,4.0,5,3,2100,709, bel, le,"Output "" bel"" (p=0.789)","Output "" le"" (p=0.719)",3,2,2100, bel,2100, bel,2100|25032|573|30674|235417, bel| europe| the| Belgium|…,0.43820074|0.12554662|0.12554662|0.052335616|0.040759016,1,1,0,0,0,0,0,0,0.7961058616638184,0.4382007420063019,7.65150471124798e-05,0.0055161332711577415
0,capital_country,-1.0,8.0,5,3,2100,709, bel, le,"Output "" bel"" (p=0.789)","Output "" le"" (p=0.719)",3,2,2100, bel,573, the,573|30674|235417|25032|597, the| Belgium|…| europe| y,0.22308566|0.092995934|0.072425306|0.072425306|0.056404889,1,1,0,0,0,0,0,0,0.7961058616638184,0.049777138978242874,7.65150471124798e-05,0.049777138978242874
0,capital_country,-2.0,4.0,5,3,2100,709, bel, le,"Output "" bel"" (p=0.789)","Output "" le"" (p=0.719)",3,2,2100, bel,2100, bel,2100|573|25032|235417|30674, bel| the| europe|…| Belgium,0.34655535|0.18549772|0.12749061|0.036526665|0.036526665,1,1,0,0,0,0,0,0,0.7961058616638184,0.34655535221099854,7.65150471124798e-05,0.009235387668013573
0,capital_country,-2.0,8.0,5,3,2100,709, bel, le,"Output "" bel"" (p=0.789)","Output "" le"" (p=0.719)",3,2,2100, bel,573, the,573|709|25032|235417|30674, the| le| europe|…| Belgium,0.28028041|0.070865989|0.062539019|0.055190485|0.055190485,1,1,0,0,1,1,0,0,0.7961058616638184,0.03347472473978996,7.65150471124798e-05,0.07086598873138428
0,capital_country,-1.0,4.0,5,6,2100,12919, bel, hung,"Output "" bel"" (p=0.789)","Output "" hung"" (p=0.973)",3,8,2100, bel,12919, hung,12919|132460|7667|28126|16866, hung| Hungry| mac| hungry| bos,0.67667687|0.28208089|0.012393769|0.0058544017|0.0027654236,1,1,1,1,1,1,1,1,0.7961058616638184,5.065050572738983e-05,3.809460167758516e-06,0.676676869392395
0,capital_country,-1.0,8.0,5,6,2100,12919, bel, hung,"Output "" bel"" (p=0.789)","Output "" hung"" (p=0.973)",3,8,2100, bel,132460, Hungry,132460|5439|7667|899|12919, Hungry| Mac| mac| ro| hung,0.34700918|0.16391553|0.14465494|0.12765755|0.068330154,1,1,0,0,1,1,0,0,0.7961058616638184,8.02476141092967e-11,3.809460167758516e-06,0.06833015382289886
0,capital_country,-2.0,4.0,5,6,2100,12919, bel, hung,"Output "" bel"" (p=0.789)","Output "" hung"" (p=0.973)",3,8,2100, bel,12919, hung,12919|132460|7667|28126|718, hung| Hungry| mac| hungry| ma,0.77705204|0.15301061|0.02658926|0.0076179509|0.0040775952,1,1,1,1,1,1,1,1,0.7961058616638184,5.816377233713865e-05,3.809460167758516e-06,0.7770520448684692
0,capital_country,-2.0,8.0,5,6,2100,12919, bel, hung,"Output "" bel"" (p=0.789)","Output "" hung"" (p=0.973)",3,8,2100, bel,899, ro,5439|899|7667|132460|12919, Mac| ro| mac| Hungry| hung,0.20012225|0.20012225|0.17660727|0.17660727|0.073620871,1,1,0,0,1,1,0,0,0.7961058616638184,6.325627521786004e-11,3.809460167758516e-06,0.07362087070941925
0,capital_country,-1.0,4.0,5,8,2100,1600, bel, den,"Output "" bel"" (p=0.789)","Output "" den"" (p=0.445)",3,9,2100, bel,2100, bel,2100|1600|25032|30674|614, bel| den| europe| Belgium| be,0.65775627|0.14676528|0.04204895|0.01986252|0.01752861,1,1,0,0,1,1,0,0,0.7961058616638184,0.6577562689781189,0.001356261782348156,0.14676527678966522
0,capital_country,-1.0,8.0,5,8,2100,1600, bel, den,"Output "" bel"" (p=0.789)","Output "" den"" (p=0.445)",3,9,2100, bel,1600, den,1600|2100|614|717|499, den| bel| be| al| d,0.7312029|0.068012461|0.032126814|0.015175631|0.011818794,1,1,1,1,1,1,1,1,0.7961058616638184,0.06801246106624603,0.001356261782348156,0.7312029004096985
0,capital_country,-2.0,4.0,5,8,2100,1600, bel, den,"Output "" bel"" (p=0.789)","Output "" den"" (p=0.445)",3,9,2100, bel,2100, bel,2100|1600|25032|573|614, bel| den| europe| the| be,0.53697622|0.22384499|0.044077694|0.02359309|0.018374316,1,1,0,0,1,1,0,0,0.7961058616638184,0.5369762182235718,0.001356261782348156,0.2238449901342392
0,capital_country,-2.0,8.0,5,8,2100,1600, bel, den,"Output "" bel"" (p=0.789)","Output "" den"" (p=0.445)",3,9,2100, bel,1600, den,1600|2100|614|717|499, den| bel| be| al| d,0.77967829|0.034256674|0.020777723|0.012602326|0.012602326,1,1,1,1,1,1,1,1,0.7961058616638184,0.034256674349308014,0.001356261782348156,0.7796782851219177
0,capital_country,-1.0,4.0,5,9,2100,15600, bel, bang,"Output "" bel"" (p=0.789)","Output "" bang"" (p=0.953)",3,1,2100, bel,2100, bel,2100|25032|573|235417|30674, bel| europe| the|…| Belgium,0.79782248|0.065489255|0.039721243|0.016558276|0.014612629,1,1,0,0,0,0,0,0,0.7961058616638184,0.7978224754333496,1.0253022537654033e-06,4.0237989651359385e-07
0,capital_country,-1.0,8.0,5,9,2100,15600, bel, bang,"Output "" bel"" (p=0.789)","Output "" bang"" (p=0.953)",3,1,2100, bel,2100, bel,2100|25032|573|235417|30674, bel| europe| the|…| Belgium,0.82188225|0.059536956|0.028123265|0.024818694|0.010345971,1,1,0,0,0,0,0,0,0.7961058616638184,0.8218822479248047,1.0253022537654033e-06,1.477996676158e-07
0,capital_country,-2.0,4.0,5,9,2100,15600, bel, bang,"Output "" bel"" (p=0.789)","Output "" bang"" (p=0.953)",3,1,2100, bel,2100, bel,2100|25032|573|235417|77341, bel| europe| the|…| germany,0.73239678|0.07719405|0.068123505|0.017224321|0.015200409,1,1,0,0,0,0,0,0,0.7961058616638184,0.7323967814445496,1.0253022537654033e-06,4.455604596387275e-07
0,capital_country,-2.0,8.0,5,9,2100,15600, bel, bang,"Output "" bel"" (p=0.789)","Output "" bang"" (p=0.953)",3,1,2100, bel,2100, bel,2100|25032|573|235417|955, bel| europe| the|…|...,0.7648108|0.071138486|0.048892718|0.026170386|0.014008,1,1,0,0,0,0,0,0,0.7961058616638184,0.7648108005523682,1.0253022537654033e-06,1.6590064433330554e-07
0,capital_country,-1.0,4.0,6,0,12919,38365, hung, jordan,"Output "" hung"" (p=0.973)","Output "" jordan"" (p=0.385)",8,16,12919, hung,38365, jordan,38365|71117|91174|210854|61235, jordan| ira| israel| egypt| italy,0.98363608|0.014030815|0.001783818|9.4538889e-05|7.3626965e-05,1,1,1,1,1,1,1,1,0.9737045764923096,3.8635883470306e-07,1.6252814649675429e-09,0.9836360812187195
0,capital_country,-1.0,8.0,6,0,12919,38365, hung, jordan,"Output "" hung"" (p=0.973)","Output "" jordan"" (p=0.385)",8,16,12919, hung,38365, jordan,38365|48619|71117|67542|18853, jordan|Jordan| ira|jordan| Jordan,0.99592173|0.0040701046|6.9339108e-06|5.6917003e-07|5.0229079e-07,1,1,1,1,1,1,1,1,0.9737045764923096,2.5158614320269374e-20,1.6252814649675429e-09,0.9959217309951782
0,capital_country,-2.0,4.0,6,0,12919,38365, hung, jordan,"Output "" hung"" (p=0.973)","Output "" jordan"" (p=0.385)",8,16,12919, hung,38365, jordan,38365|71117|91174|48619|61235, jordan| ira| israel|Jordan| italy,0.99493402|0.0040660677|0.00080065627|5.4485339e-05|5.1184245e-05,1,1,1,1,1,1,1,1,0.9737045764923096,2.1829713592325106e-09,1.6252814649675429e-09,0.9949340224266052
0,capital_country,-2.0,8.0,6,0,12919,38365, hung, jordan,"Output "" hung"" (p=0.973)","Output "" jordan"" (p=0.385)",8,16,12919, hung,38365, jordan,38365|48619|71117|18853|67542, jordan|Jordan| ira| Jordan|jordan,0.99682426|0.0031726733|2.2531513e-06|5.0274599e-07|1.8494993e-07,1,1,1,1,1,1,1,1,0.9737045764923096,3.169872076167157e-22,1.6252814649675429e-09,0.9968242645263672
0,capital_country,-1.0,4.0,6,3,12919,709, hung, le,"Output "" hung"" (p=0.973)","Output "" le"" (p=0.719)",8,2,12919, hung,138059, austria,138059|42680|12919|77341|61235, austria| Hungary| hung| germany| italy,0.65173918|0.13661195|0.056948334|0.053498011|0.011937019,1,1,0,0,0,0,0,0,0.9737045764923096,0.056948333978652954,1.1780531394833815e-06,0.00021863412985112518
0,capital_country,-1.0,8.0,6,3,12919,709, hung, le,"Output "" hung"" (p=0.973)","Output "" le"" (p=0.719)",8,2,12919, hung,42680, Hungary,42680|138059|26684|11965|91174, Hungary| austria| Austria| Israel| israel,0.42442253|0.25742528|0.044733804|0.037085626|0.030745067,1,1,0,0,0,0,0,0,0.9737045764923096,0.006860151421278715,1.1780531394833815e-06,0.0047149090096354485
0,capital_country,-2.0,4.0,6,3,12919,709, hung, le,"Output "" hung"" (p=0.973)","Output "" le"" (p=0.719)",8,2,12919, hung,138059, austria,138059|77341|42680|61235|91174, austria| germany| Hungary| italy| israel,0.69135225|0.093564346|0.056749646|0.039003424|0.034420401,1,1,0,0,0,0,0,0,0.9737045764923096,0.001609863480553031,1.1780531394833815e-06,7.529432332376018e-05
0,capital_country,-2.0,8.0,6,3,12919,709, hung, le,"Output "" hung"" (p=0.973)","Output "" le"" (p=0.719)",8,2,12919, hung,11965, Israel,11965|138059|42680|26684|18853, Israel| austria| Hungary| Austria| Jordan,0.20679589|0.20679589|0.09768346|0.09768346|0.086205348,1,1,0,0,0,0,0,0,0.9737045764923096,0.0001296044938499108,1.1780531394833815e-06,0.0012296532513573766
0,capital_country,-1.0,4.0,6,7,12919,83354, hung, australia,"Output "" hung"" (p=0.973)","Output "" australia"" (p=0.918)",8,12,12919, hung,8625, Australia,8625|83354|219614|41111|32083, Australia| australia| australian| austral|Australia,0.98607963|0.01241291|0.00079353084|0.00042474645|0.00010739273,1,1,0,1,1,1,0,1,0.9737045764923096,8.143117934513236e-14,5.676177897839807e-05,0.012412910349667072
0,capital_country,-1.0,8.0,6,7,12919,83354, hung, australia,"Output "" hung"" (p=0.973)","Output "" australia"" (p=0.918)",8,12,12919, hung,8625, Australia,8625|14847|32083|219614|83354, Australia| Australian|Australia| australian| australia,0.99672371|0.0031723531|9.5796764e-05|3.7144434e-06|2.2529239e-06,1,1,0,1,1,1,0,1,0.9737045764923096,1.5780272573845252e-23,5.676177897839807e-05,2.252923877676949e-06
0,capital_country,-2.0,4.0,6,7,12919,83354, hung, australia,"Output "" hung"" (p=0.973)","Output "" australia"" (p=0.918)",8,12,12919, hung,8625, Australia,8625|83354|219614|41111|32083, Australia| australia| australian| austral|Australia,0.97959751|0.017941955|0.0012997108|0.00078831444|0.00017589673,1,1,0,1,1,1,0,1,0.9737045764923096,2.7681049421764744e-15,5.676177897839807e-05,0.017941955476999283
0,capital_country,-2.0,8.0,6,7,12919,83354, hung, australia,"Output "" hung"" (p=0.973)","Output "" australia"" (p=0.918)",8,12,12919, hung,8625, Australia,8625|14847|32083|219614|83354, Australia| Australian|Australia| australian| australia,0.99744749|0.0024724251|7.4660777e-05|2.8949123e-06|1.3674597e-06,1,1,0,1,1,1,0,1,0.9737045764923096,6.123119117840929e-25,5.676177897839807e-05,1.3674597312274273e-06
